ZIP,CITY,COUNTY,STATE
12474,Roxbury,Delaware,New York
13485,West Edmeston,Otsego,New York
14143,Stafford,Genesee,New York
12934,Ellenburg Center,Clinton,New York
13684,Russell,St. Lawrence,New York
12777,Forestburgh,Sullivan,New York
14555,Sodus Point,Wayne,New York
11939,East Marion,Suffolk,New York
12989,Vermontville,Franklin,New York
12468,Prattsville,Greene,New York
14728,Dewittville,Chautauqua,New York
12153,Sand Lake,Rensselaer,New York
13477,Vernon Center,Oneida,New York
14859,Lockwood,Tioga,New York
14784,Stockton,Chautauqua,New York
12160,Sloansville,Schoharie,New York
12785,Westbrookville,Sullivan,New York
12765,Neversink,Sullivan,New York
13071,Genoa,Cayuga,New York
10919,Circleville,Orange,New York
12746,Huguenot,Orange,New York
12406,Arkville,Delaware,New York
13355,Hubbardsville,Madison,New York
14855,Jasper,Steuben,New York
10931,Hillburn,Rockland,New York
13486,Westernville,Oneida,New York
12970,Paul Smiths,Franklin,New York
13780,Guilford,Chenango,New York
12914,Bombay,Franklin,New York
10527,Granite Springs,Westchester,New York
13731,Andes,Delaware,New York
13615,Brownville,Jefferson,New York
13750,Davenport,Delaware,New York
12150,Rotterdam Junction,Schenectady,New York
11739,Great River,Suffolk,New York
14822,Canaseraga,Allegany,New York
13788,Hobart,Delaware,New York
12151,Round Lake,Saratoga,New York
14729,East Otto,Cattaraugus,New York
14836,Dalton,Livingston,New York
12734,Ferndale,Sullivan,New York
11930,Amagansett,Suffolk,New York
13864,Willseyville,Tioga,New York
12585,Verbank,Dutchess,New York
13322,Clayville,Oneida,New York
12768,Parksville,Sullivan,New York
13420,Old Forge,Herkimer,New York
12873,Shushan,Washington,New York
12032,Caroga Lake,Fulton,New York
12960,Moriah,Essex,New York
10597,Waccabuc,Westchester,New York
12028,Buskirk,Rensselaer,New York
12434,Grand Gorge,Delaware,New York
14815,Bradford,Steuben,New York
12942,Keene,Essex,New York
12863,Rock City Falls,Saratoga,New York
11957,Orient,Suffolk,New York
14820,Cameron Mills,Steuben,New York
12190,Wells,Hamilton,New York
13072,Georgetown,Madison,New York
13321,Clark Mills,Oneida,New York
14839,Greenwood,Steuben,New York
13361,Jordanville,Herkimer,New York
10578,Purdys,Westchester,New York
14588,Willard,Seneca,New York
14803,Alfred Station,Allegany,New York
12842,Indian Lake,Hamilton,New York
13752,De Lancey,Delaware,New York
12464,Phoenicia,Ulster,New York
14069,Glenwood,Erie,New York
13844,South Plymouth,Chenango,New York
11765,Mill Neck,Nassau,New York
13782,Hamden,Delaware,New York
13473,Turin,Lewis,New York
14846,Hunt,Livingston,New York
14897,Whitesville,Allegany,New York
11958,Peconic,Suffolk,New York
13813,Nineveh,Broome,New York
13739,Bloomville,Delaware,New York
12092,Howes Cave,Schoharie,New York
12930,Dickinson Center,Franklin,New York
12136,Old Chatham,Columbia,New York
13682,Rodman,Jefferson,New York
13665,Natural Bridge,Jefferson,New York
12473,Round Top,Greene,New York
14885,Troupsburg,Steuben,New York
12035,Central Bridge,Schoharie,New York
13406,Middleville,Herkimer,New York
12130,Niverville,Columbia,New York
12124,New Baltimore,Greene,New York
13802,Maine,Broome,New York
14480,Lakeville,Livingston,New York
11948,Laurel,Suffolk,New York
14841,Hector,Schuyler,New York
12950,Lewis,Essex,New York
11960,Remsenburg,Suffolk,New York
12409,Bearsville,Ulster,New York
13863,Willet,Cortland,New York
14777,Rushford,Allegany,New York
12857,Olmstedville,Essex,New York
12120,Medusa,Albany,New York
11547,Glenwood Landing,Nassau,New York
12442,Hunter,Greene,New York
12810,Athol,Warren,New York
12008,Alplaus,Schenectady,New York
13337,Fly Creek,Otsego,New York
13454,Salisbury Center,Herkimer,New York
14825,Chemung,Chemung,New York
13672,Parishville,St. Lawrence,New York
13841,Smithville Flats,Chenango,New York
13489,West Leyden,Lewis,New York
14872,Pine Valley,Chemung,New York
14878,Rock Stream,Yates,New York
10988,Unionville,Orange,New York
12405,Acra,Greene,New York
13690,Star Lake,St. Lawrence,New York
14754,Little Genesee,Allegany,New York
12763,Mountain Dale,Sullivan,New York
12861,Putnam Station,Washington,New York
12778,Smallwood,Sullivan,New York
12419,Cottekill,Ulster,New York
12878,Stony Creek,Warren,New York
14748,Kill Buck,Cattaraugus,New York
13141,Preble,Cortland,New York
12022,Berlin,Rensselaer,New York
14824,Cayuta,Schuyler,New York
14126,Olcott,Niagara,New York
12469,Preston Hollow,Albany,New York
14808,Atlanta,Steuben,New York
13842,South Kortright,Delaware,New York
13157,Sylvan Beach,Oneida,New York
14720,Celoron,Chautauqua,New York
12427,Elka Park,Greene,New York
14714,Black Creek,Allegany,New York
12604,Poughkeepsie,Dutchess,New York
12480,Shandaken,Ulster,New York
12884,Victory Mills,Saratoga,New York
14819,Cameron,Steuben,New York
12836,Hague,Warren,New York
12433,Glenford,Ulster,New York
14536,Portageville,Wyoming,New York
13832,Plymouth,Chenango,New York
14082,Java Center,Wyoming,New York
12503,Ancramdale,Columbia,New York
12041,Clarksville,Albany,New York
12418,Cornwallville,Greene,New York
12444,Jewett,Greene,New York
10933,Johnson,Orange,New York
12923,Churubusco,Clinton,New York
13319,Chadwicks,Oneida,New York
12838,Hartford,Washington,New York
13310,Bouckville,Madison,New York
12843,Johnsburg,Warren,New York
13776,Gilbertsville,Otsego,New York
11959,Quogue,Suffolk,New York
12762,Mongaup Valley,Sullivan,New York
14462,Groveland,Livingston,New York
14026,Bowmansville,Erie,New York
12175,Summit,Schoharie,New York
14816,Breesport,Chemung,New York
12860,Pottersville,Warren,New York
12063,East Schodack,Rensselaer,New York
12791,Youngsville,Sullivan,New York
12494,West Shokan,Ulster,New York
13470,Stratford,Fulton,New York
12732,Eldred,Sullivan,New York
13740,Bovina Center,Delaware,New York
12760,Long Eddy,Sullivan,New York
12187,Warnerville,Schoharie,New York
12470,Purling,Greene,New York
14717,Caneadea,Allegany,New York
11042,New Hyde Park,Nassau,New York
12045,Coeymans,Albany,New York
12517,Copake Falls,Columbia,New York
12965,Nicholville,St. Lawrence,New York
13155,South Otselic,Chenango,New York
12945,Lake Clear,Franklin,New York
12147,Rensselaerville,Albany,New York
11947,Jamesport,Suffolk,New York
13468,Springfield Center,Otsego,New York
14877,Rexville,Steuben,New York
12412,Boiceville,Ulster,New York
13621,Chase Mills,St.Lawrence,New York
13163,Wampsville,Madison,New York
10517,Crompond,Westchester,New York
14113,North Java,Wyoming,New York
12176,Surprise,Greene,New York
13123,North Bay,Oneida,New York
14486,Linwood,Genesee,New York
13670,Oswegatchie,St. Lawrence,New York
12952,Lyon Mountain,Clinton,New York
13693,Three Mile Bay,Jefferson,New York
13659,Lorraine,Jefferson,New York
14511,Mumford,Monroe,New York
12936,Essex,Essex,New York
13313,Bridgewater,Oneida,New York
12085,Guilderland Center,Albany,New York
12417,Connelly,Ulster,New York
12969,Owls Head,Franklin,New York
12743,Highland Lake,Sullivan,New York
13483,Westdale,Oneida,New York
13687,South Colton,St. Lawrence,New York
13136,Pitcher,Chenango,New York
12460,Oak Hill,Greene,New York
12448,Lake Hill,Ulster,New York
13153,Skaneateles Falls,Onondaga,New York
12017,Austerlitz,Columbia,New York
13678,Raymondville,St. Lawrence,New York
12851,Minerva,Essex,New York
13435,Prospect,Oneida,New York
12108,Lake Pleasant,Hamilton,New York
14475,Ionia,Ontario,New York
13312,Brantingham,Lewis,New York
10535,Jefferson Valley,Westchester,New York
12998,Witherbee,Essex,New York
12574,Rhinecliff,Dutchess,New York
12164,Speculator,Hamilton,New York
13756,East Branch,Delaware,New York
13437,Redfield,Oswego,New York
11965,Shelter Island Heights,Suffolk,New York
14061,Farnham,Erie,New York
12852,Newcomb,Essex,New York
12847,Long Lake,Hamilton,New York
12174,Stuyvesant Falls,Columbia,New York
12410,Big Indian,Ulster,New York
13846,Treadwell,Delaware,New York
12454,Maplecrest,Greene,New York
13786,Harpersfield,Delaware,New York
12766,North Branch,Sullivan,New York
12943,Keene Valley,Essex,New York
12786,White Lake,Sullivan,New York
12422,Durham,Greene,New York
12411,Bloomington,Ulster,New York
12439,Hensonville,Greene,New York
13777,Glen Aubrey,Broome,New York
12071,Fultonham,Schoharie,New York
14752,Lily Dale,Chautauqua,New York
13418,North Brookfield,Madison,New York
12064,East Worcester,Otsego,New York
12416,Chichester,Ulster,New York
13614,Brier Hill,St. Lawrence,New York
12475,Ruby,Ulster,New York
12955,Lyon Mountain,Clinton,New York
12769,Phillipsport,Sullivan,New York
12978,Redford,Clinton,New York
14060,Farmersville Station,Cattaraugus,New York
12750,Kenoza Lake,Sullivan,New York
13314,Brookfield,Madison,New York
11962,Sagaponack,Suffolk,New York
12429,Esopus,Ulster,New York
13804,Masonville,Delaware,New York
12787,White Sulphur Springs,Sullivan,New York
13484,West Eaton,Madison,New York
14441,Dresden,Yates,New York
14742,Greenhurst,Chautauqua,New York
13664,Morristown,St. Lawrence,New York
13633,De Peyster,St. Lawrence,New York
14884,Swain,Allegany,New York
14783,Steamburg,Cattaraugus,New York
12738,Glen Wild,Sullivan,New York
13640,Wellesley Island,Jefferson,New York
14856,Kanona,Steuben,New York
10914,Blooming Grove,Orange,New York
12849,Middle Granville,Washington,New York
12132,North Chatham,Columbia,New York
12172,Stottville,Columbia,New York
12513,Claverack,Columbia,New York
12036,Charlotteville,Schoharie,New York
13113,Meridian,Cayuga,New York
13410,Nelliston,Montgomery,New York
10519,Croton Falls,Westchester,New York
13834,Portlandville,Otsego,New York
13117,Montezuma,Cayuga,New York
13494,Woodgate,Oneida,New York
12177,Tribes Hill,Montgomery,New York
12471,Rifton,Ulster,New York
14173,Yorkshire,Cattaraugus,New York
12781,Summitville,Sullivan,New York
12452,Lexington,Greene,New York
13861,West Oneonta,Otsego,New York
11975,Wainscott,Suffolk,New York
12792,Yulan,Sullivan,New York
12752,Lake Huntington,Sullivan,New York
12819,Clemons,Washington,New York
12808,Adirondack,Warren,New York
12483,Spring Glen,Ulster,New York
12975,Port Kent,Essex,New York
12961,Moriah Center,Essex,New York
12724,Callicoon Center,Sullivan,New York
13638,Felts Mills,Jefferson,New York
12927,Cranberry Lake,St. Lawrence,New York
12169,Stephentown,Rensselaer,New York
13639,Fine,St. Lawrence,New York
12507,Barrytown,Dutchess,New York
12435,Greenfield Park,Ulster,New York
12844,Kattskill Bay,Warren,New York
11956,New Suffolk,Suffolk,New York
12770,Pond Eddy,Sullivan,New York
12886,Wevertown,Warren,New York
14722,Chautauqua,Chautauqua,New York
12420,Cragsmoor,Ulster,New York
12424,East Jewett,Greene,New York
13636,Ellisburg,Jefferson,New York
12421,Denver,Delaware,New York
14874,Pulteney,Steuben,New York
14708,Alma,Allegany,New York
13806,Meridale,Delaware,New York
12823,Cossayuna,Washington,New York
12749,Kauneonga Lake,Sullivan,New York
12432,Glasco,Ulster,New York
12976,Rainbow Lake,Franklin,New York
12042,Climax,Greene,New York
12939,Gabriels,Franklin,New York
12453,Malden On Hudson,Ulster,New York
13628,Deferiet,Jefferson,New York
13305,Beaver Falls,Lewis,New York
12856,North River,Warren,New York
13134,Peterboro,Madison,New York
13162,Verona Beach,Oneida,New York
12741,Hankins,Sullivan,New York
12459,New Kingston,Delaware,New York
13103,Mallory,Oswego,New York
11970,South Jamesport,Suffolk,New York
13115,Minetto,Oswego,New York
12855,North Hudson,Essex,New York
13342,Garrattsville,Otsego,New York
11430,Jamaica,Queens,New York
12465,Pine Hill,Ulster,New York
14736,Findley Lake,Chautauqua,New York
12069,Fort Hunter,Montgomery,New York
10975,Southfields,Orange,New York
12987,Upper Jay,Essex,New York
12482,South Cairo,Greene,New York
14041,Dayton,Cattaraugus,New York
12031,Carlisle,Schoharie,New York
12161,South Bethlehem,Albany,New York
14545,Scottsburg,Livingston,New York
14827,Coopers Plains,Steuben,New York
13441,Rome,Oneida,New York
14415,Bellona,Yates,New York
13666,Newton Falls,St. Lawrence,New York
12450,Lanesville,Greene,New York
13751,Davenport Center,Delaware,New York
13488,Westford,Otsego,New York
14130,Pike,Wyoming,New York
13301,Alder Creek,Oneida,New York
13341,Franklin Springs,Oneida,New York
12407,Ashland,Greene,New York
12841,Huletts Landing,Washington,New York
13064,Fair Haven,Oswego,New York
10985,Thompson Ridge,Orange,New York
10979,Sterling Forest,Orange,New York
12165,Spencertown,Columbia,New York
14881,Slaterville Springs,Tompkins,New York
13695,Wanakena,St. Lawrence,New York
12720,Bethel,Sullivan,New York
13051,Delphi Falls,Onondaga,New York
12194,West Fulton,Schoharie,New York
12874,Silver Bay,Warren,New York
13674,Pierrepont Manor,Jefferson,New York
14732,Ellington,Chautauqua,New York
13774,Fishs Eddy,Delaware,New York
10503,Ardsley On Hudson,Westchester,New York
12512,Chelsea,Dutchess,New York
14721,Ceres,Allegany,New York
13362,Knoxboro,Oneida,New York
13675,Plessis,Jefferson,New York
12964,New Russia,Essex,New York
14537,Port Gibson,Ontario,New York
14135,Sheridan,Chautauqua,New York
12139,Piseco,Hamilton,New York
13859,Wells Bridge,Otsego,New York
12812,Blue Mountain Lake,Hamilton,New York
14302,Niagara Falls,Niagara,New York
12767,Obernburg,Sullivan,New York
12492,West Kill,Greene,New York
12040,Cherry Plain,Rensselaer,New York
14529,Perkinsville,Steuben,New York
13087,Little York,Cortland,New York
13331,Eagle Bay,Herkimer,New York
13360,Inlet,Hamilton,New York
12495,Willow,Ulster,New York
13784,Harford,Cortland,New York
13345,Greig,Lewis,New York
14707,Allentown,Allegany,New York
10545,Maryknoll,Westchester,New York
12493,West Park,Ulster,New York
6390,Fishers Island,Suffolk,New York
13404,Martinsburg,Lewis,New York
13845,Tioga Center,Tioga,New York
12725,Claryville,Sullivan,New York
12858,Paradox,Essex,New York
14169,Wales Center,Erie,New York
14479,Knowlesville,Orleans,New York
12195,West Lebanon,Columbia,New York
14134,Sardinia,Erie,New York
10953,Mountainville,Orange,New York
14035,Collins Center,Erie,New York
14112,North Evans,Erie,New York
12973,Piercefield,St. Lawrence,New York
10932,Howells,Orange,New York
12742,Harris,Sullivan,New York
12745,Hortonville,Sullivan,New York
13020,Apulia Station,Onondaga,New York
13847,Trout Creek,Delaware,New York
12924,Keeseville,Clinton,New York
13651,Henderson Harbor,Jefferson,New York
13696,West Stockholm,St. Lawrence,New York
12436,Haines Falls,Greene,New York
12811,Bakers Mills,Warren,New York
12131,North Blenheim,Schoharie,New York
14039,Dale,Wyoming,New York
14539,Retsof,Livingston,New York
13364,Leonardsville,Madison,New York
12722,Burlingham,Sullivan,New York
14585,West Bloomfield,Ontario,New York
10915,Bullville,Orange,New York
13124,North Pitcher,Chenango,New York
12441,Highmount,Ulster,New York
14549,Silver Lake,Wyoming,New York
13436,Raquette Lake,Hamilton,New York
13415,New Lisbon,Otsego,New York
13472,Thendara,Herkimer,New York
13794,Killawog,Broome,New York
12089,Hoosick,Rensselaer,New York
14592,York,Livingston,New York
12530,Hollowville,Columbia,New York
12115,Malden Bridge,Columbia,New York
14542,Rose,Wayne,New York
12933,Ellenburg,Clinton,New York
11770,Ocean Beach,Suffolk,New York
13138,Pompey,Onondaga,New York
13647,Hannawa Falls,St. Lawrence,New York
14774,Richburg,Allegany,New York
13641,Fishers Landing,Jefferson,New York
13102,Mc Lean,Tompkins,New York
12736,Fremont Center,Sullivan,New York
14788,Westons Mills,Cattaraugus,New York
12784,Thompsonville,Sullivan,New York
13643,Great Bend,Jefferson,New York
10279,New York City,New York,New York
13062,Etna,Tompkins,New York
11973,Upton,Suffolk,New York
12872,Severance,Essex,New York
13677,Pyrites,St. Lawrence,New York
11931,Aquebogue,Suffolk,New York
13450,Roseboom,Otsego,New York
13333,East Springfield,Otsego,New York
12922,Childwold,St. Lawrence,New York
12438,Halcottsville,Delaware,New York
14168,Versailles,Cattaraugus,New York
13692,Thousand Island Park,Jefferson,New York
14756,Maple Springs,Chautauqua,New York
12490,West Camp,Ulster,New York
13860,West Davenport,Delaware,New York
12864,Sabael,Hamilton,New York
13623,Chippewa Bay,St. Lawrence,New York
13475,Van Hornesville,Herkimer,New York
13826,Ouaquaga,Broome,New York
13353,Hoffmeister,Hamilton,New York
14854,Jacksonville,Tompkins,New York
13352,Hinckley,Oneida,New York
12007,Alcove,Albany,New York
12527,Glenham,Dutchess,New York
12911,Keeseville,Clinton,New York
12862,Riparius,Warren,New York
10278,New York City,New York,New York
10271,New York City,New York,New York
10199,New York City,New York,New York
10177,New York City,New York,New York
10174,New York City,New York,New York
10173,New York City,New York,New York
10172,New York City,New York,New York
10171,New York City,New York,New York
10170,New York City,New York,New York
10169,New York City,New York,New York
10168,New York City,New York,New York
10167,New York City,New York,New York
10165,New York City,New York,New York
10154,New York City,New York,New York
10153,New York City,New York,New York
10152,New York City,New York,New York
10119,New York City,New York,New York
10115,New York City,New York,New York
10112,New York City,New York,New York
10111,New York City,New York,New York
10110,New York City,New York,New York
10103,New York City,New York,New York
10020,New York City,New York,New York
12024,Brainard,Rensselaer,New York
10311,Staten Island,Richmond,New York
11556,Uniondale,Nassau,New York
11451,Jamaica,Queens,New York
11425,Jamaica,Queens,New York
11424,Jamaica,Queens,New York
11371,Flushing,Queens,New York
10911,Bear Mountain,Rockland,New York
10910,Arden,Orange,New York
11359,Bayside,Queens,New York
11351,Flushing,Queens,New York
13290,Syracuse,Onondaga,New York
14893,Wayne,Schuyler,New York
33024,Hollywood,Broward,Florida
33311,Fort Lauderdale,Broward,Florida
33023,Hollywood,Broward,Florida
33012,Hialeah,Miami-Dade,Florida
33025,Hollywood,Broward,Florida
33411,West Palm Beach,Palm Beach,Florida
